1,522.568333333333
0,377.418333333333
1,519.03
0,365.978333333333
1,505.348333333333
1,506.383333333333
0,358.51
0,361.496666666667
1,505.865
0,360.935
1,507.911666666667
1,506.918333333333
0,367.046666666667
0,382.966666666667
1,486.54
0,352.851666666667
0,375.196666666667
0,422.315
1,491.846666666667
0,352.716666666667
1,493.865
0,350.546666666667
0,424.4
1,494.375
0,358.715
0,353.64
0,404.203333333333
1,494.09
0,350.583333333333
1,485.53
0,359.021666666667
1,493.665
0,355.595
1,495.163333333333
0,356.223333333333
1,494.196666666667
1,494.968333333333
0,355.091666666667
0,426.113333333333
1,479.708333333333
0,355.606666666667
1,492.265
0,355.876666666667
1,493.841666666667
0,424.99
1,476.171666666667
0,347.36
0,361.755
1,474.425
1,475.72
0,409.993333333333
1,478.703333333333
1,476.938333333333
0,346.366666666667
1,472.21
0,345.078333333333
0,346.61
0,399.981666666667
0,393.915
0,401.896666666667
1,457.69
0,335.62
0,343.503333333333
1,462.643333333333
0,380.2
0,338.74
1,459.991666666667
0,340.095
0,401.031666666667
1,461.915
0,340.348333333333
1,443.666666666667
0,342.271666666667
0,342.47
0,335.651666666667
1,443.87
0,352.375
0,374.461666666667
0,346.61
1,446.975
1,442.765
0,402.535
1,446.641666666667
0,354.188333333333
1,445.438333333333
0,351.763333333333
0,406.653333333333
1,449.213333333333
1,448.443333333333
0,351.171666666667
1,444.051666666667
0,354.775
1,444.793333333333
0,347.618333333333
0,399.421666666667
1,444.298333333333
0,398.04
0,354.041666666667
1,446.303333333333
1,446.246666666667
0,351.301666666667
1,445.658333333333
0,352.603333333333
0,397.178333333333
1,443.73
1,444.233333333333
0,345.693333333333
1,444.89
0,356.01
0,400.198333333333
0,347.93
0,392.775
1,435.283333333333
0,346.426666666667
1,444.098333333333
0,352.096666666667
1,444.886666666667
0,348.988333333333
0,428.738333333333
0,393.37
1,441.656666666667
1,444.323333333333
0,391.83
0,386.81
1,444.993333333333
0,343.391666666667
1,447.591666666667
0,343.923333333333
0,396.355
1,446.275
0,398.205
1,440.783333333333
1,441.291666666667
0,344.141666666667
1,447.915
1,448.32
0,348.993333333333
1,446.116666666667
0,345.23
1,443.918333333333
0,341.121666666667
0,424.601666666667
0,427.515
0,378.825
0,426.366666666667
0,342.948333333333
0,339.245
0,341.893333333333
0,425.195
0,384.025
0,338.318333333333
0,369.638333333333
0,407.73
0,371.733333333333
0,365.626666666667
0,372.171666666667
0,349.533333333333
0,393.465
0,406.343333333333
0,372.213333333333
0,371.288333333333
0,395.818333333333
0,404.37
0,338.381666666667
0,380.043333333333
0,337.075
0,341.291666666667
