0.01,16.0,7.0,25.0,20.0,15.0,24.0,7.0,12.0,5.0,23.0
0.010452261306532663,20.0,18.0,8.0,16.0,21.0,15.0,21.0,19.0,13.0,11.0
0.010904522613065327,22.0,16.0,8.0,19.0,18.0,5.0,4.0,15.0,17.0,21.0
0.01135678391959799,20.0,8.0,22.0,26.0,24.0,19.0,29.0,9.0,26.0,14.0
0.011809045226130653,16.0,24.0,24.0,4.0,24.0,21.0,17.0,19.0,15.0,14.0
0.012261306532663318,16.0,23.0,12.0,12.0,19.0,15.0,21.0,22.0,25.0,6.0
0.01271356783919598,16.0,16.0,19.0,18.0,16.0,1.0,24.0,27.0,17.0,22.0
0.013165829145728645,13.0,22.0,15.0,6.0,20.0,24.0,7.0,2.0,22.0,21.0
0.013618090452261308,5.0,5.0,17.0,18.0,4.0,18.0,3.0,21.0,23.0,20.0
0.01407035175879397,3.0,23.0,17.0,11.0,18.0,5.0,24.0,4.0,25.0,20.0
0.014522613065326633,4.0,5.0,19.0,1.0,17.0,6.0,21.0,6.0,5.0,16.0
0.014974874371859298,1.0,7.0,14.0,19.0,2.0,5.0,4.0,14.0,20.0,7.0
0.01542713567839196,15.0,2.0,3.0,5.0,6.0,24.0,3.0,6.0,14.0,14.0
0.015879396984924625,10.0,4.0,4.0,6.0,16.0,5.0,10.0,3.0,2.0,2.0
0.016331658291457288,4.0,4.0,6.0,24.0,3.0,4.0,5.0,4.0,4.0,6.0
0.01678391959798995,15.0,5.0,3.0,11.0,7.0,4.0,2.0,4.0,4.0,4.0
0.017236180904522613,4.0,3.0,4.0,5.0,2.0,1.0,6.0,9.0,3.0,5.0
0.017688442211055276,4.0,2.0,7.0,5.0,6.0,6.0,6.0,3.0,11.0,19.0
0.01814070351758794,13.0,1.0,18.0,17.0,7.0,20.0,14.0,4.0,4.0,22.0
0.018592964824120605,9.0,5.0,19.0,2.0,18.0,3.0,6.0,2.0,12.0,27.0
0.019045226130653268,11.0,9.0,14.0,21.0,5.0,18.0,2.0,4.0,2.0,1.0
0.01949748743718593,5.0,4.0,15.0,17.0,23.0,2.0,17.0,16.0,3.0,3.0
0.019949748743718597,20.0,18.0,20.0,15.0,6.0,4.0,18.0,6.0,22.0,19.0
0.02040201005025126,5.0,21.0,11.0,15.0,13.0,19.0,22.0,6.0,24.0,23.0
0.020854271356783922,17.0,14.0,23.0,28.0,19.0,17.0,18.0,19.0,29.0,20.0
0.021306532663316585,8.0,15.0,10.0,18.0,16.0,14.0,18.0,19.0,13.0,26.0
0.021758793969849248,23.0,20.0,15.0,12.0,15.0,17.0,16.0,21.0,30.0,4.0
0.02221105527638191,2.0,26.0,18.0,17.0,18.0,19.0,14.0,16.0,14.0,23.0
0.022663316582914574,19.0,16.0,26.0,24.0,19.0,20.0,20.0,18.0,5.0,20.0
0.023115577889447236,20.0,18.0,19.0,17.0,12.0,23.0,3.0,19.0,19.0,15.0
0.0235678391959799,5.0,20.0,16.0,8.0,8.0,24.0,5.0,4.0,2.0,16.0
0.024020100502512565,29.0,27.0,13.0,11.0,18.0,17.0,15.0,11.0,17.0,6.0
0.024472361809045228,6.0,4.0,32.0,7.0,4.0,7.0,2.0,19.0,4.0,6.0
0.02492462311557789,25.0,2.0,4.0,6.0,5.0,7.0,19.0,17.0,21.0,15.0
0.025376884422110557,5.0,21.0,26.0,4.0,3.0,9.0,9.0,5.0,20.0,2.0
0.02582914572864322,2.0,7.0,23.0,5.0,14.0,22.0,2.0,4.0,6.0,11.0
0.026281407035175883,6.0,5.0,6.0,5.0,3.0,3.0,17.0,3.0,6.0,7.0
0.026733668341708546,17.0,4.0,9.0,9.0,10.0,7.0,14.0,1.0,4.0,12.0
0.02718592964824121,3.0,4.0,13.0,8.0,4.0,8.0,14.0,14.0,7.0,3.0
0.02763819095477387,2.0,5.0,5.0,16.0,15.0,4.0,7.0,10.0,2.0,9.0
0.028090452261306534,5.0,3.0,7.0,10.0,2.0,22.0,2.0,0.0,4.0,5.0
0.028542713567839197,7.0,4.0,6.0,19.0,5.0,3.0,3.0,27.0,10.0,4.0
0.02899497487437186,3.0,13.0,17.0,7.0,14.0,6.0,5.0,20.0,25.0,15.0
0.029447236180904522,9.0,24.0,14.0,5.0,12.0,19.0,2.0,5.0,16.0,25.0
0.029899497487437192,22.0,4.0,15.0,5.0,13.0,6.0,24.0,5.0,16.0,6.0
0.030351758793969855,7.0,17.0,15.0,29.0,9.0,20.0,17.0,4.0,15.0,2.0
0.030804020100502517,17.0,15.0,13.0,14.0,15.0,29.0,15.0,21.0,4.0,20.0
0.03125628140703518,23.0,17.0,19.0,14.0,21.0,16.0,16.0,17.0,16.0,5.0
0.03170854271356784,20.0,18.0,23.0,3.0,16.0,23.0,14.0,19.0,24.0,18.0
0.032160804020100506,15.0,26.0,24.0,21.0,6.0,14.0,14.0,28.0,23.0,17.0
0.03261306532663317,18.0,20.0,21.0,14.0,20.0,29.0,16.0,17.0,14.0,9.0
0.03306532663316583,17.0,20.0,17.0,21.0,13.0,13.0,21.0,6.0,19.0,22.0
0.033517587939698494,5.0,22.0,15.0,3.0,11.0,17.0,17.0,10.0,6.0,24.0
0.03396984924623116,25.0,5.0,19.0,20.0,4.0,16.0,3.0,9.0,19.0,15.0
0.03442211055276382,19.0,7.0,17.0,18.0,20.0,23.0,6.0,23.0,14.0,10.0
0.03487437185929648,3.0,7.0,3.0,20.0,2.0,23.0,18.0,22.0,5.0,20.0
0.03532663316582915,1.0,11.0,5.0,7.0,14.0,17.0,4.0,13.0,15.0,7.0
0.035778894472361815,7.0,15.0,15.0,14.0,20.0,5.0,4.0,4.0,6.0,17.0
0.03623115577889448,24.0,3.0,4.0,7.0,4.0,11.0,4.0,6.0,17.0,19.0
0.03668341708542714,6.0,19.0,4.0,20.0,14.0,6.0,24.0,18.0,5.0,5.0
0.0371356783919598,7.0,4.0,4.0,5.0,4.0,7.0,15.0,6.0,2.0,5.0
0.037587939698492466,2.0,1.0,6.0,2.0,5.0,2.0,14.0,3.0,7.0,4.0
0.03804020100502513,5.0,3.0,2.0,3.0,4.0,4.0,6.0,14.0,4.0,5.0
0.03849246231155779,3.0,24.0,10.0,25.0,14.0,16.0,18.0,6.0,4.0,18.0
0.038944723618090454,15.0,7.0,24.0,3.0,3.0,10.0,20.0,8.0,16.0,5.0
0.03939698492462312,2.0,4.0,2.0,20.0,19.0,5.0,17.0,4.0,5.0,10.0
0.03984924623115578,7.0,20.0,15.0,16.0,2.0,6.0,19.0,26.0,18.0,14.0
0.04030150753768845,24.0,26.0,21.0,14.0,5.0,17.0,18.0,19.0,11.0,18.0
0.04075376884422111,18.0,19.0,18.0,16.0,2.0,18.0,17.0,16.0,10.0,10.0
0.041206030150753775,15.0,11.0,24.0,2.0,18.0,19.0,7.0,14.0,25.0,5.0
0.04165829145728644,22.0,4.0,19.0,24.0,5.0,22.0,21.0,15.0,17.0,21.0
0.0421105527638191,23.0,14.0,4.0,25.0,14.0,15.0,23.0,28.0,8.0,17.0
0.042562814070351764,21.0,23.0,22.0,3.0,26.0,17.0,16.0,28.0,15.0,18.0
0.043015075376884426,16.0,18.0,18.0,14.0,14.0,17.0,18.0,15.0,6.0,18.0
0.04346733668341709,17.0,3.0,16.0,12.0,26.0,18.0,16.0,20.0,14.0,25.0
0.04391959798994975,6.0,18.0,22.0,24.0,11.0,15.0,20.0,13.0,23.0,13.0
0.04437185929648242,9.0,12.0,6.0,27.0,3.0,16.0,5.0,20.0,3.0,22.0
0.044824120603015084,15.0,13.0,4.0,3.0,6.0,5.0,23.0,5.0,16.0,10.0
0.04527638190954775,2.0,16.0,13.0,24.0,8.0,8.0,5.0,15.0,8.0,13.0
0.04572864321608041,8.0,18.0,9.0,5.0,4.0,9.0,17.0,9.0,10.0,5.0
0.04618090452261307,3.0,4.0,5.0,6.0,6.0,4.0,5.0,6.0,13.0,23.0
0.046633165829145735,7.0,5.0,6.0,5.0,4.0,8.0,8.0,4.0,5.0,6.0
0.0470854271356784,3.0,9.0,2.0,6.0,6.0,3.0,8.0,6.0,3.0,4.0
0.04753768844221106,16.0,4.0,4.0,5.0,5.0,8.0,12.0,8.0,10.0,3.0
0.047989949748743724,4.0,13.0,17.0,18.0,4.0,3.0,7.0,5.0,5.0,8.0
0.04844221105527639,20.0,11.0,19.0,3.0,5.0,3.0,22.0,9.0,3.0,3.0
0.04889447236180905,4.0,11.0,5.0,10.0,4.0,17.0,7.0,14.0,14.0,4.0
0.04934673366834171,14.0,23.0,19.0,23.0,21.0,3.0,2.0,6.0,9.0,7.0
0.04979899497487438,11.0,9.0,3.0,16.0,6.0,7.0,24.0,26.0,3.0,22.0
0.050251256281407045,14.0,22.0,10.0,18.0,17.0,5.0,27.0,7.0,8.0,14.0
0.05070351758793971,16.0,18.0,19.0,19.0,23.0,12.0,19.0,15.0,15.0,19.0
0.05115577889447237,19.0,8.0,13.0,13.0,12.0,22.0,23.0,22.0,14.0,17.0
0.05160804020100503,20.0,20.0,16.0,24.0,14.0,19.0,18.0,19.0,1.0,25.0
0.052060301507537696,26.0,21.0,21.0,33.0,20.0,14.0,21.0,22.0,19.0,19.0
0.05251256281407036,21.0,22.0,20.0,25.0,18.0,23.0,21.0,34.0,13.0,25.0
0.05296482412060302,14.0,26.0,24.0,16.0,20.0,5.0,22.0,22.0,21.0,4.0
0.053417085427135684,16.0,27.0,23.0,14.0,19.0,23.0,24.0,28.0,4.0,14.0
0.05386934673366835,3.0,2.0,4.0,21.0,2.0,29.0,15.0,20.0,19.0,23.0
0.05432160804020101,5.0,19.0,24.0,3.0,5.0,20.0,4.0,3.0,20.0,10.0
0.05477386934673368,13.0,3.0,6.0,21.0,5.0,8.0,4.0,15.0,24.0,17.0
0.05522613065326634,9.0,23.0,6.0,6.0,23.0,5.0,8.0,14.0,18.0,20.0
0.055678391959799005,4.0,4.0,5.0,6.0,14.0,23.0,29.0,16.0,21.0,9.0
0.05613065326633167,19.0,13.0,2.0,14.0,20.0,4.0,9.0,13.0,16.0,5.0
0.05658291457286433,8.0,4.0,5.0,3.0,5.0,15.0,2.0,24.0,8.0,6.0
0.05703517587939699,7.0,2.0,8.0,3.0,6.0,12.0,5.0,14.0,3.0,7.0
0.057487437185929656,10.0,8.0,7.0,6.0,10.0,6.0,17.0,8.0,4.0,14.0
0.05793969849246232,5.0,7.0,3.0,3.0,6.0,5.0,4.0,6.0,5.0,2.0
0.05839195979899498,10.0,4.0,1.0,7.0,6.0,4.0,6.0,3.0,5.0,4.0
0.058844221105527644,3.0,4.0,21.0,5.0,15.0,8.0,8.0,2.0,10.0,6.0
0.05929648241206031,11.0,5.0,4.0,10.0,6.0,16.0,28.0,7.0,4.0,16.0
0.05974874371859297,22.0,14.0,4.0,1.0,25.0,14.0,17.0,28.0,15.0,1.0
0.06020100502512564,17.0,33.0,24.0,16.0,6.0,22.0,22.0,15.0,19.0,22.0
0.0606532663316583,27.0,11.0,19.0,25.0,19.0,19.0,11.0,4.0,24.0,18.0
0.061105527638190965,18.0,16.0,13.0,22.0,13.0,32.0,17.0,22.0,5.0,21.0
0.06155778894472363,15.0,26.0,18.0,18.0,13.0,18.0,18.0,23.0,20.0,19.0
0.06201005025125629,15.0,20.0,19.0,21.0,11.0,25.0,28.0,18.0,22.0,14.0
0.06246231155778895,13.0,11.0,14.0,4.0,12.0,10.0,24.0,19.0,11.0,21.0
0.06291457286432162,25.0,14.0,35.0,15.0,23.0,22.0,16.0,18.0,6.0,4.0
0.06336683417085427,20.0,12.0,21.0,20.0,20.0,29.0,20.0,15.0,22.0,9.0
0.06381909547738694,18.0,7.0,31.0,6.0,21.0,2.0,4.0,24.0,22.0,27.0
0.0642713567839196,3.0,15.0,16.0,9.0,12.0,2.0,12.0,13.0,6.0,21.0
0.06472361809045227,16.0,6.0,20.0,17.0,28.0,17.0,5.0,16.0,7.0,16.0
0.06517587939698492,4.0,4.0,4.0,8.0,6.0,11.0,8.0,5.0,5.0,4.0
0.06562814070351759,3.0,6.0,4.0,14.0,15.0,3.0,15.0,5.0,5.0,20.0
0.06608040201005026,4.0,5.0,19.0,5.0,18.0,20.0,13.0,6.0,4.0,5.0
0.06653266331658292,2.0,7.0,5.0,6.0,7.0,10.0,4.0,1.0,8.0,3.0
0.06698492462311559,15.0,6.0,4.0,6.0,5.0,6.0,4.0,8.0,6.0,7.0
0.06743718592964824,12.0,3.0,3.0,17.0,5.0,4.0,5.0,7.0,4.0,6.0
0.06788944723618091,8.0,17.0,15.0,14.0,4.0,6.0,20.0,4.0,5.0,3.0
0.06834170854271357,2.0,3.0,15.0,19.0,6.0,3.0,25.0,21.0,19.0,16.0
0.06879396984924624,23.0,7.0,4.0,9.0,11.0,3.0,6.0,7.0,5.0,3.0
0.0692462311557789,2.0,15.0,15.0,2.0,5.0,4.0,3.0,20.0,17.0,4.0
0.06969849246231156,22.0,7.0,21.0,22.0,9.0,13.0,5.0,5.0,6.0,13.0
0.07015075376884422,17.0,23.0,18.0,19.0,20.0,5.0,4.0,28.0,20.0,7.0
0.07060301507537689,4.0,13.0,10.0,12.0,8.0,7.0,22.0,1.0,8.0,10.0
0.07105527638190956,23.0,31.0,17.0,9.0,23.0,27.0,24.0,18.0,19.0,4.0
0.07150753768844222,20.0,25.0,22.0,17.0,19.0,22.0,25.0,21.0,3.0,12.0
0.07195979899497489,15.0,13.0,21.0,7.0,5.0,22.0,13.0,22.0,26.0,19.0
0.07241206030150754,25.0,14.0,17.0,21.0,17.0,21.0,17.0,19.0,28.0,24.0
0.0728643216080402,26.0,20.0,20.0,21.0,22.0,21.0,10.0,19.0,32.0,14.0
0.07331658291457287,15.0,15.0,25.0,5.0,28.0,32.0,15.0,5.0,14.0,19.0
0.07376884422110554,15.0,24.0,19.0,20.0,29.0,6.0,27.0,16.0,22.0,25.0
0.07422110552763819,22.0,19.0,3.0,7.0,5.0,27.0,18.0,14.0,3.0,17.0
0.07467336683417086,15.0,23.0,21.0,19.0,18.0,19.0,5.0,17.0,17.0,5.0
0.07512562814070352,4.0,27.0,20.0,6.0,20.0,18.0,6.0,4.0,4.0,2.0
0.07557788944723619,18.0,5.0,2.0,6.0,5.0,5.0,18.0,6.0,6.0,20.0
0.07603015075376884,17.0,3.0,6.0,7.0,15.0,1.0,5.0,2.0,5.0,5.0
0.07648241206030151,6.0,7.0,2.0,3.0,4.0,8.0,6.0,26.0,8.0,4.0
0.07693467336683417,4.0,4.0,2.0,2.0,4.0,5.0,22.0,16.0,7.0,2.0
0.07738693467336684,1.0,22.0,1.0,9.0,2.0,6.0,2.0,12.0,14.0,3.0
0.0778391959798995,4.0,11.0,7.0,3.0,5.0,19.0,4.0,4.0,14.0,7.0
0.07829145728643216,6.0,4.0,15.0,12.0,3.0,5.0,16.0,4.0,5.0,6.0
0.07874371859296483,22.0,5.0,23.0,19.0,11.0,17.0,5.0,21.0,15.0,12.0
