1,23
1,15
1,23
1,23
1,30
1,30
1,30
1,21
1,28
1,29
1,24
1,37
1,28
1,31
1,26
1,38
1,23
1,34
1,25
1,36
1,26
1,26
1,42
1,34
1,23
1,24
1,34
1,29
1,31
1,33
1,30
1,34
1,28
1,31
1,36
1,29
1,26
1,18
1,28
1,37
1,28
1,33
1,35
1,25
1,18
1,38
1,26
1,29
1,40
1,39
1,34
1,27
1,25
1,34
1,10
1,11
1,35
1,40
1,32
1,29
1,27
1,35
1,35
1,24
1,27
1,23
1,28
1,28
1,29
1,34
1,35
1,26
1,41
1,29
1,27
1,22
1,24
1,28
1,33
1,27
1,24
1,32
1,33
1,35
1,31
1,20
1,31
1,27
1,31
1,29
1,34
1,22
1,28
1,29
1,20
1,28
1,37
1,34
1,28
1,41
1,21
1,28
1,38
1,31
1,35
1,30
1,35
1,20
1,36
1,36
1,27
1,22
1,30
1,30
1,26
1,33
1,43
1,36
1,25
1,32
1,33
1,37
1,28
1,34
1,29
1,23
1,22
1,32
1,28
1,31
1,26
1,31
1,34
1,24
1,26
1,28
1,36
1,25
1,28
1,28
1,32
1,33
1,30
1,29
1,28
1,36
1,31
1,29
1,23
1,30
1,28
1,27
1,35
1,10
1,37
1,33
1,26
1,26
1,29
1,23
1,32
1,19
1,29
1,26
1,29
1,29
1,21
1,28
1,21
1,22
1,24
1,33
1,25
1,29
1,36
1,24
1,29
1,30
1,25
1,26
1,34
1,33
1,26
1,30
1,21
1,24
1,30
1,36
1,21
1,25
1,29
1,34
1,29
1,21
1,36
1,39
1,22
1,24
1,21
1,26
1,35
1,38
1,23
1,37
1,31
1,31
1,19
1,27
1,18
1,31
1,30
1,31
1,26
1,36
1,32
1,29
1,36
1,29
1,17
1,32
1,35
1,33
1,8
1,24
1,36
1,37
1,26
1,22
1,25
1,30
1,20
1,36
1,24
1,20
1,38
1,31
1,33
1,36
1,24
1,29
1,26
1,10
1,28
1,31
1,29
1,33
1,31
1,26
1,32
1,29
1,22
1,31
1,31
1,22
1,25
1,32
1,25
1,32
1,29
1,26
1,28
1,31
1,35
1,31
1,23
1,23
1,31
1,18
1,28
1,37
1,19
1,31
1,25
1,30
1,35
1,27
1,26
1,33
1,25
1,28
1,23
1,30
1,33
1,32
1,32
1,19
1,22
1,25
1,28
1,30
1,24
1,24
1,28
1,29
1,28
1,29
1,23
1,19
1,27
1,25
1,32
1,25
1,36
1,25
1,31
1,26
1,25
1,32
1,39
1,21
1,44
1,31
1,26
1,27
1,29
1,22
1,36
1,32
1,26
1,29
1,32
1,29
1,23
1,19
1,33
1,26
1,28
1,33
1,27
1,34
1,34
1,26
1,20
1,27
1,30
1,34
1,27
1,34
1,32
1,23
1,31
1,23
1,34
1,24
1,24
1,24
1,30
1,30
1,35
1,27
1,31
1,28
1,36
1,29
1,26
1,22
1,26
1,40
1,33
1,28
1,33
1,26
1,30
1,18
1,39
1,25
1,23
1,30
1,26
1,38
1,29
1,32
1,29
1,37
1,28
1,35
1,26
1,34
1,30
1,25
1,26
1,29
1,24
1,29
1,34
1,26
1,27
1,21
1,39
1,22
1,30
1,24
1,29
1,24
1,30
1,25
1,28
1,23
1,32
1,24
