3.4,282.188
3.40050251256281,282.51
3.40100502512563,281.764
3.40150753768844,281.864
3.40201005025126,281.51
3.40251256281407,282.186
3.40301507537688,279.69
3.4035175879397,279.952
3.40402010050251,282.492
3.40452261306533,282.018
3.40502512562814,281.566
3.40552763819095,283.49
3.40603015075377,284.218
3.40653266331658,284.538
3.4070351758794,284.636
3.40753768844221,285.164
3.40804020100503,283.182
3.40854271356784,281.324
3.40904522613065,283.46
3.40954773869347,282.586
3.41005025125628,282.532
3.4105527638191,283.368
3.41105527638191,283.658
3.41155778894472,284.276
3.41206030150754,284.282
3.41256281407035,284.224
3.41306532663317,285.302
3.41356783919598,284.488
3.41407035175879,285.458
3.41457286432161,285.232
3.41507537688442,283.004
3.41557788944724,280.89
3.41608040201005,280.056
3.41658291457286,280.89
3.41708542713568,282.634
3.41758793969849,281.706
3.41809045226131,280.966
3.41859296482412,281.292
3.41909547738693,279.646
3.41959798994975,281.566
3.42010050251256,282.352
3.42060301507538,282.47
3.42110552763819,283.876
3.42160804020101,285.192
3.42211055276382,286.17
3.42261306532663,286.798
3.42311557788945,288.438
3.42361809045226,287.832
3.42412060301508,287.11
3.42462311557789,288.738
3.4251256281407,286.854
3.42562814070352,286.844
3.42613065326633,285.778
3.42663316582915,283.646
3.42713567839196,282.598
3.42763819095477,285.698
3.42814070351759,284.012
3.4286432160804,284.338
3.42914572864322,284.322
3.42964824120603,284.14
3.43015075376884,285.888
3.43065326633166,285.982
3.43115577889447,284.986
3.43165829145729,285.596
3.4321608040201,285.738
3.43266331658291,283.53
3.43316582914573,283.812
3.43366834170854,283.054
3.43417085427136,285.994
3.43467336683417,285.594
3.43517587939698,284.942
3.4356783919598,286.096
3.43618090452261,285.824
3.43668341708543,286.536
3.43718592964824,287.204
3.43768844221106,286.934
3.43819095477387,285.8
3.43869346733668,285.854
3.4391959798995,285.996
3.43969849246231,285.062
3.44020100502513,286.188
3.44070351758794,279.078
3.44120603015075,273.104
3.44170854271357,274.4
3.44221105527638,275.9
3.4427135678392,276.72
3.44321608040201,274.904
3.44371859296482,274.624
3.44422110552764,273.114
3.44472361809045,272.956
3.44522613065327,270.878
3.44572864321608,270.628
3.44623115577889,269.38
3.44673366834171,268.718
3.44723618090452,267.708
3.44773869346734,265.11
3.44824120603015,265.062
3.44874371859296,266.334
3.44924623115578,268.04
3.44974874371859,270.588
3.45025125628141,270.616
3.45075376884422,270.45
3.45125628140704,271.554
3.45175879396985,272.74
3.45226130653266,274.858
3.45276381909548,272.516
3.45326633165829,277.07
3.45376884422111,277.526
3.45427135678392,277.68
3.45477386934673,276.02
3.45527638190955,278.656
3.45577889447236,278.07
3.45628140703518,276.836
3.45678391959799,277.226
3.4572864321608,276.636
3.45778894472362,277.684
3.45829145728643,276.692
3.45879396984925,276.996
3.45929648241206,274.346
3.45979899497487,273.11
3.46030150753769,273.748
3.4608040201005,272.862
3.46130653266332,275.106
3.46180904522613,273.074
3.46231155778894,274.764
3.46281407035176,273.104
3.46331658291457,271.088
3.46381909547739,269.382
3.4643216080402,267.084
3.46482412060302,267.808
3.46532663316583,273.708
3.46582914572864,272.816
3.46633165829146,272.014
3.46683417085427,272.022
3.46733668341709,272.014
3.4678391959799,270.516
3.46834170854271,268.69
3.46884422110553,265.644
3.46934673366834,275.074
3.46984924623116,278.026
3.47035175879397,278.174
3.47085427135678,278.102
3.4713567839196,279.448
3.47185929648241,279.554
3.47236180904523,281.298
3.47286432160804,281.58
3.47336683417085,283.102
3.47386934673367,282.798
3.47437185929648,282.824
3.4748743718593,283.282
3.47537688442211,281.922
3.47587939698492,280.83
3.47638190954774,281.754
3.47688442211055,282.412
3.47738693467337,283.394
3.47788944723618,284.184
3.478391959799,283.996
3.47889447236181,283.384
3.47939698492462,284.614
3.47989949748744,284.49
3.48040201005025,283.628
3.48090452261307,283.874
3.48140703517588,285.672
3.48190954773869,284.798
3.48241206030151,285.33
3.48291457286432,284.874
3.48341708542714,284.722
3.48391959798995,281.722
3.48442211055276,281.702
3.48492462311558,282.768
3.48542713567839,281.932
3.48592964824121,282.046
3.48643216080402,282.762
3.48693467336683,281.5
3.48743718592965,280.422
3.48793969849246,280.29
3.48844221105528,279.806
3.48894472361809,279.63
3.4894472361809,280.476
3.48994974874372,280.366
3.49045226130653,281.788
3.49095477386935,283.662
3.49145728643216,283.79
3.49195979899497,282.032
3.49246231155779,280.362
3.4929648241206,280.292
3.49346733668342,275.74
3.49396984924623,274.232
3.49447236180905,275.432
3.49497487437186,274.95
3.49547738693467,276.214
3.49597989949749,276.338
3.4964824120603,273.494
3.49698492462312,274.616
3.49748743718593,273.714
3.49798994974874,274.63
3.49849246231156,273.15
3.49899497487437,273.876
3.49949748743719,270.832
3.5,270.984
