174.0,13.0,18.0,3.0,16.0,22.0,17.0,23.0,17.0,19.0,26.0
174.00100502512564,9.0,21.0,8.0,17.0,18.0,12.0,20.0,16.0,10.0,2.0
174.00201005025124,22.0,19.0,14.0,16.0,15.0,19.0,22.0,16.0,4.0,18.0
174.00301507537688,23.0,21.0,15.0,18.0,16.0,20.0,16.0,23.0,18.0,14.0
174.00402010050252,20.0,14.0,18.0,11.0,29.0,19.0,9.0,11.0,11.0,15.0
174.00502512562815,7.0,9.0,28.0,18.0,8.0,17.0,7.0,15.0,23.0,19.0
174.00603015075376,18.0,9.0,15.0,18.0,13.0,14.0,7.0,5.0,26.0,19.0
174.0070351758794,15.0,18.0,14.0,3.0,26.0,24.0,25.0,30.0,12.0,24.0
174.00804020100503,18.0,16.0,12.0,4.0,14.0,18.0,17.0,17.0,16.0,21.0
174.00904522613067,8.0,18.0,20.0,28.0,14.0,25.0,18.0,15.0,18.0,5.0
174.01005025125627,23.0,1.0,14.0,16.0,21.0,12.0,18.0,19.0,10.0,16.0
174.0110552763819,21.0,17.0,20.0,16.0,14.0,14.0,17.0,12.0,20.0,23.0
174.01206030150755,19.0,6.0,17.0,27.0,17.0,20.0,7.0,21.0,22.0,13.0
174.01306532663315,23.0,8.0,6.0,4.0,19.0,18.0,15.0,14.0,17.0,17.0
174.0140703517588,9.0,25.0,22.0,2.0,9.0,3.0,32.0,18.0,18.0,19.0
174.01507537688443,24.0,21.0,25.0,21.0,23.0,26.0,24.0,27.0,26.0,26.0
174.01608040201006,2.0,18.0,22.0,18.0,6.0,2.0,3.0,24.0,5.0,18.0
174.01708542713567,23.0,22.0,12.0,9.0,18.0,24.0,24.0,17.0,2.0,17.0
174.0180904522613,22.0,15.0,20.0,10.0,14.0,23.0,8.0,27.0,8.0,19.0
174.01909547738694,17.0,22.0,19.0,21.0,12.0,19.0,15.0,24.0,21.0,18.0
174.02010050251255,14.0,23.0,3.0,13.0,12.0,17.0,16.0,11.0,20.0,4.0
174.02110552763818,16.0,16.0,1.0,13.0,21.0,17.0,14.0,4.0,13.0,7.0
174.02211055276382,16.0,20.0,14.0,17.0,29.0,25.0,3.0,15.0,26.0,16.0
174.02311557788946,20.0,17.0,16.0,5.0,17.0,20.0,6.0,10.0,17.0,11.0
174.02412060301506,22.0,21.0,15.0,18.0,8.0,20.0,14.0,9.0,11.0,18.0
174.0251256281407,19.0,6.0,6.0,9.0,17.0,16.0,24.0,20.0,4.0,16.0
174.02613065326634,16.0,5.0,16.0,18.0,21.0,18.0,4.0,16.0,3.0,17.0
174.02713567839197,18.0,19.0,25.0,18.0,17.0,20.0,7.0,24.0,26.0,11.0
174.02814070351758,16.0,27.0,17.0,5.0,18.0,18.0,22.0,13.0,17.0,19.0
174.02914572864321,18.0,28.0,23.0,13.0,6.0,14.0,19.0,12.0,18.0,17.0
174.03015075376885,4.0,10.0,21.0,14.0,13.0,22.0,17.0,17.0,2.0,7.0
174.03115577889446,7.0,7.0,5.0,5.0,8.0,11.0,7.0,23.0,26.0,17.0
174.0321608040201,24.0,15.0,8.0,20.0,23.0,17.0,14.0,16.0,13.0,19.0
174.03316582914573,2.0,5.0,18.0,8.0,19.0,4.0,21.0,23.0,14.0,17.0
174.03417085427137,25.0,22.0,14.0,4.0,4.0,20.0,14.0,6.0,27.0,4.0
174.03517587939697,22.0,18.0,26.0,26.0,21.0,18.0,20.0,23.0,4.0,16.0
174.0361809045226,27.0,13.0,23.0,25.0,7.0,4.0,18.0,22.0,17.0,17.0
174.03718592964825,23.0,22.0,22.0,13.0,3.0,15.0,20.0,23.0,16.0,9.0
174.03819095477385,7.0,24.0,30.0,6.0,15.0,13.0,21.0,13.0,19.0,18.0
174.0391959798995,1.0,5.0,5.0,20.0,24.0,17.0,23.0,7.0,18.0,16.0
174.04020100502512,23.0,21.0,19.0,20.0,13.0,10.0,19.0,4.0,19.0,13.0
174.04120603015076,8.0,9.0,15.0,5.0,8.0,6.0,13.0,12.0,15.0,7.0
