140.0,37.0,44.0,39.0,44.0,37.0,37.0,28.0,21.0,42.0,45.0,36.0,50.0,20.0,38.0,39.0,36.0,49.0,45.0,43.0,31.0
140.1010101010101,41.0,35.0,54.0,22.0,35.0,50.0,34.0,39.0,44.0,43.0,31.0,18.0,48.0,22.0,38.0,30.0,39.0,41.0,39.0,44.0
140.2020202020202,38.0,39.0,37.0,37.0,52.0,49.0,46.0,36.0,49.0,36.0,43.0,23.0,41.0,34.0,53.0,36.0,46.0,50.0,40.0,33.0
140.3030303030303,40.0,38.0,39.0,27.0,44.0,30.0,47.0,36.0,37.0,43.0,49.0,37.0,51.0,50.0,33.0,41.0,41.0,36.0,28.0,41.0
140.40404040404042,40.0,31.0,35.0,38.0,50.0,52.0,62.0,42.0,39.0,49.0,41.0,45.0,53.0,30.0,28.0,41.0,48.0,52.0,30.0,37.0
140.5050505050505,30.0,43.0,43.0,39.0,21.0,34.0,41.0,31.0,35.0,29.0,38.0,41.0,35.0,35.0,26.0,48.0,39.0,40.0,35.0,32.0
140.6060606060606,37.0,38.0,44.0,35.0,46.0,40.0,55.0,42.0,38.0,37.0,52.0,37.0,29.0,38.0,50.0,48.0,44.0,34.0,18.0,44.0
140.7070707070707,43.0,40.0,45.0,45.0,39.0,41.0,44.0,40.0,36.0,49.0,44.0,45.0,48.0,42.0,48.0,42.0,47.0,36.0,35.0,41.0
140.8080808080808,30.0,35.0,36.0,35.0,29.0,32.0,31.0,28.0,32.0,34.0,50.0,33.0,31.0,20.0,41.0,41.0,48.0,36.0,46.0,43.0
140.9090909090909,29.0,32.0,48.0,40.0,24.0,57.0,51.0,46.0,38.0,40.0,35.0,52.0,25.0,38.0,50.0,47.0,31.0,37.0,52.0,48.0
141.010101010101,44.0,47.0,38.0,40.0,36.0,39.0,53.0,27.0,57.0,46.0,57.0,46.0,29.0,42.0,26.0,44.0,22.0,44.0,52.0,19.0
