173.0,18.0,21.0,21.0,23.0,14.0,21.0,6.0,13.0,19.0,21.0,18.0,17.0,11.0,6.0,30.0,5.0,22.0,11.0,21.0,15.0,8.0,24.0,18.0,22.0,22.0,6.0,17.0,20.0,9.0,16.0,18.0,28.0,22.0,5.0,18.0,16.0,6.0,10.0,3.0,4.0,20.0,25.0,16.0,18.0,20.0,30.0,16.0,25.0,14.0,3.0
173.0408163265306,26.0,24.0,31.0,18.0,6.0,5.0,20.0,31.0,24.0,18.0,22.0,7.0,17.0,13.0,12.0,15.0,7.0,20.0,19.0,22.0,24.0,15.0,6.0,18.0,23.0,4.0,20.0,17.0,7.0,4.0,21.0,3.0,17.0,19.0,24.0,9.0,24.0,19.0,18.0,22.0,12.0,23.0,0.0,21.0,19.0,20.0,18.0,23.0,17.0,26.0
173.08163265306123,13.0,22.0,15.0,21.0,19.0,27.0,10.0,17.0,7.0,26.0,14.0,12.0,18.0,5.0,4.0,25.0,31.0,5.0,15.0,22.0,15.0,22.0,14.0,26.0,27.0,18.0,26.0,24.0,12.0,1.0,25.0,4.0,15.0,28.0,21.0,23.0,22.0,17.0,22.0,17.0,15.0,15.0,10.0,18.0,20.0,6.0,24.0,18.0,19.0,18.0
173.12244897959184,23.0,24.0,22.0,8.0,18.0,6.0,20.0,19.0,17.0,27.0,7.0,23.0,18.0,15.0,35.0,28.0,15.0,20.0,23.0,19.0,13.0,18.0,15.0,8.0,20.0,19.0,16.0,24.0,4.0,23.0,7.0,21.0,19.0,21.0,16.0,25.0,18.0,18.0,8.0,21.0,22.0,6.0,22.0,14.0,11.0,16.0,14.0,12.0,24.0,17.0
173.16326530612244,8.0,20.0,17.0,18.0,15.0,7.0,21.0,10.0,22.0,24.0,16.0,18.0,5.0,6.0,25.0,6.0,18.0,8.0,7.0,16.0,15.0,18.0,23.0,22.0,16.0,25.0,23.0,9.0,18.0,4.0,9.0,22.0,9.0,24.0,22.0,14.0,3.0,23.0,6.0,20.0,4.0,5.0,18.0,18.0,18.0,17.0,24.0,18.0,20.0,21.0
173.20408163265307,24.0,18.0,17.0,16.0,18.0,4.0,12.0,4.0,6.0,22.0,4.0,14.0,20.0,30.0,15.0,13.0,8.0,19.0,19.0,22.0,7.0,20.0,7.0,7.0,7.0,23.0,16.0,21.0,20.0,20.0,17.0,6.0,18.0,22.0,12.0,15.0,27.0,18.0,18.0,7.0,18.0,6.0,16.0,16.0,22.0,15.0,15.0,17.0,17.0,18.0
173.24489795918367,20.0,8.0,23.0,5.0,23.0,20.0,16.0,6.0,27.0,1.0,9.0,6.0,21.0,18.0,26.0,19.0,22.0,15.0,4.0,4.0,26.0,9.0,29.0,5.0,23.0,22.0,28.0,3.0,30.0,16.0,13.0,4.0,16.0,21.0,5.0,10.0,5.0,21.0,19.0,26.0,7.0,16.0,5.0,20.0,20.0,22.0,22.0,2.0,22.0,11.0
173.28571428571428,15.0,24.0,17.0,22.0,19.0,15.0,22.0,16.0,19.0,18.0,24.0,29.0,21.0,19.0,16.0,16.0,22.0,24.0,15.0,21.0,18.0,18.0,5.0,28.0,18.0,5.0,23.0,7.0,11.0,10.0,19.0,21.0,22.0,26.0,22.0,5.0,8.0,18.0,4.0,5.0,4.0,25.0,19.0,2.0,19.0,21.0,16.0,17.0,3.0,5.0
173.3265306122449,23.0,21.0,12.0,12.0,19.0,13.0,7.0,19.0,2.0,9.0,19.0,20.0,6.0,17.0,5.0,7.0,24.0,19.0,26.0,21.0,6.0,19.0,21.0,31.0,23.0,21.0,18.0,15.0,22.0,33.0,18.0,6.0,7.0,8.0,4.0,18.0,18.0,24.0,14.0,16.0,13.0,21.0,2.0,21.0,26.0,27.0,7.0,24.0,25.0,10.0
173.3673469387755,22.0,4.0,5.0,14.0,8.0,23.0,4.0,29.0,8.0,15.0,15.0,21.0,26.0,18.0,32.0,5.0,7.0,9.0,21.0,4.0,7.0,23.0,13.0,17.0,9.0,9.0,18.0,9.0,22.0,26.0,10.0,4.0,25.0,21.0,27.0,15.0,14.0,25.0,26.0,16.0,23.0,5.0,30.0,17.0,9.0,23.0,15.0,22.0,22.0,19.0
