173.0,19.0,20.0,17.0,15.0,19.0,22.0,5.0,24.0,26.0,13.0,18.0,23.0,22.0,29.0,20.0,16.0,14.0,31.0,21.0,22.0,21.0,22.0,16.0,27.0,19.0,23.0,24.0,17.0,16.0,22.0,19.0,16.0,20.0,26.0,15.0,20.0,19.0,20.0,19.0,20.0,18.0,19.0,20.0,22.0,22.0,30.0,23.0,16.0,20.0,27.0
173.010101010101,24.0,21.0,14.0,15.0,21.0,29.0,17.0,19.0,18.0,19.0,16.0,6.0,25.0,16.0,12.0,17.0,19.0,24.0,30.0,17.0,19.0,22.0,26.0,20.0,20.0,21.0,20.0,23.0,17.0,27.0,22.0,20.0,7.0,12.0,24.0,18.0,20.0,19.0,17.0,20.0,26.0,19.0,19.0,25.0,16.0,15.0,16.0,22.0,14.0,19.0
173.02020202020202,24.0,18.0,22.0,17.0,23.0,18.0,24.0,7.0,20.0,15.0,23.0,12.0,16.0,21.0,14.0,19.0,24.0,19.0,25.0,18.0,17.0,23.0,29.0,15.0,24.0,16.0,22.0,28.0,20.0,20.0,18.0,20.0,16.0,22.0,18.0,16.0,15.0,20.0,19.0,14.0,12.0,26.0,20.0,13.0,22.0,30.0,20.0,21.0,20.0,19.0
173.03030303030303,25.0,19.0,11.0,28.0,24.0,19.0,22.0,16.0,21.0,21.0,20.0,19.0,16.0,27.0,15.0,15.0,28.0,20.0,24.0,14.0,19.0,21.0,7.0,18.0,6.0,22.0,21.0,19.0,19.0,23.0,16.0,19.0,7.0,19.0,34.0,16.0,23.0,23.0,21.0,18.0,19.0,21.0,23.0,29.0,25.0,23.0,23.0,5.0,16.0,28.0
173.04040404040404,28.0,20.0,18.0,18.0,14.0,16.0,16.0,25.0,19.0,21.0,11.0,23.0,27.0,20.0,24.0,18.0,22.0,12.0,13.0,20.0,22.0,17.0,24.0,25.0,18.0,17.0,17.0,22.0,20.0,29.0,19.0,24.0,5.0,25.0,21.0,6.0,16.0,20.0,24.0,26.0,27.0,12.0,26.0,20.0,21.0,26.0,22.0,24.0,14.0,14.0
173.05050505050505,9.0,17.0,24.0,20.0,19.0,20.0,21.0,19.0,26.0,18.0,28.0,10.0,15.0,19.0,30.0,26.0,22.0,26.0,20.0,15.0,30.0,20.0,25.0,18.0,23.0,24.0,23.0,3.0,18.0,18.0,23.0,25.0,24.0,19.0,19.0,32.0,8.0,22.0,17.0,5.0,27.0,16.0,8.0,26.0,19.0,13.0,14.0,22.0,20.0,17.0
173.06060606060606,18.0,29.0,16.0,24.0,13.0,20.0,15.0,9.0,14.0,19.0,9.0,9.0,22.0,28.0,23.0,21.0,24.0,6.0,24.0,23.0,26.0,18.0,11.0,14.0,20.0,10.0,18.0,4.0,21.0,24.0,25.0,19.0,19.0,18.0,7.0,29.0,30.0,24.0,16.0,13.0,11.0,9.0,28.0,16.0,16.0,28.0,23.0,18.0,25.0,20.0
173.07070707070707,19.0,18.0,28.0,23.0,35.0,20.0,27.0,16.0,18.0,19.0,29.0,16.0,19.0,16.0,29.0,25.0,27.0,22.0,24.0,20.0,22.0,23.0,22.0,21.0,22.0,32.0,23.0,27.0,20.0,21.0,15.0,13.0,21.0,18.0,20.0,26.0,22.0,23.0,4.0,26.0,22.0,23.0,17.0,15.0,12.0,28.0,21.0,14.0,26.0,23.0
173.08080808080808,24.0,16.0,20.0,26.0,14.0,18.0,29.0,21.0,22.0,19.0,19.0,17.0,20.0,23.0,27.0,16.0,19.0,14.0,18.0,20.0,15.0,23.0,7.0,22.0,15.0,20.0,19.0,25.0,34.0,19.0,21.0,19.0,21.0,19.0,27.0,13.0,26.0,19.0,27.0,15.0,25.0,28.0,20.0,26.0,21.0,18.0,26.0,22.0,8.0,18.0
173.0909090909091,23.0,14.0,21.0,22.0,15.0,21.0,14.0,15.0,8.0,20.0,8.0,6.0,19.0,17.0,22.0,24.0,18.0,23.0,21.0,19.0,11.0,20.0,19.0,19.0,16.0,19.0,16.0,21.0,19.0,17.0,19.0,21.0,26.0,19.0,20.0,29.0,29.0,15.0,18.0,12.0,13.0,15.0,7.0,23.0,13.0,24.0,18.0,17.0,12.0,8.0
173.1010101010101,17.0,25.0,15.0,20.0,20.0,17.0,20.0,13.0,19.0,20.0,17.0,16.0,15.0,19.0,23.0,14.0,14.0,18.0,22.0,14.0,20.0,28.0,26.0,24.0,17.0,27.0,16.0,19.0,20.0,17.0,19.0,17.0,21.0,23.0,20.0,21.0,11.0,12.0,21.0,19.0,18.0,22.0,20.0,17.0,24.0,25.0,21.0,4.0,12.0,21.0
173.11111111111111,26.0,11.0,28.0,24.0,12.0,19.0,19.0,19.0,13.0,25.0,14.0,20.0,29.0,24.0,19.0,21.0,21.0,14.0,20.0,17.0,26.0,25.0,19.0,13.0,17.0,29.0,21.0,30.0,7.0,13.0,32.0,25.0,9.0,17.0,16.0,20.0,29.0,22.0,12.0,20.0,20.0,19.0,20.0,21.0,18.0,19.0,21.0,22.0,21.0,12.0
173.12121212121212,18.0,19.0,23.0,13.0,20.0,26.0,17.0,17.0,22.0,18.0,14.0,8.0,23.0,20.0,25.0,17.0,12.0,15.0,16.0,13.0,18.0,18.0,23.0,19.0,18.0,12.0,8.0,23.0,19.0,22.0,21.0,20.0,28.0,22.0,16.0,19.0,18.0,19.0,14.0,18.0,24.0,24.0,13.0,14.0,21.0,23.0,18.0,17.0,20.0,17.0
173.13131313131314,24.0,22.0,14.0,13.0,21.0,11.0,13.0,20.0,23.0,20.0,25.0,23.0,19.0,16.0,23.0,20.0,6.0,19.0,26.0,29.0,24.0,24.0,21.0,18.0,19.0,19.0,28.0,16.0,19.0,21.0,26.0,18.0,22.0,20.0,18.0,22.0,23.0,17.0,23.0,24.0,19.0,16.0,14.0,22.0,17.0,15.0,22.0,24.0,10.0,11.0
173.14141414141415,16.0,27.0,21.0,21.0,21.0,21.0,17.0,21.0,24.0,22.0,14.0,17.0,19.0,17.0,23.0,18.0,26.0,21.0,5.0,20.0,24.0,19.0,25.0,30.0,16.0,27.0,23.0,6.0,20.0,19.0,13.0,19.0,14.0,18.0,19.0,23.0,20.0,21.0,26.0,5.0,11.0,17.0,16.0,25.0,19.0,14.0,19.0,27.0,25.0,23.0
173.15151515151516,25.0,21.0,19.0,18.0,3.0,19.0,30.0,16.0,22.0,17.0,6.0,23.0,12.0,18.0,22.0,27.0,18.0,24.0,19.0,22.0,20.0,26.0,25.0,28.0,20.0,19.0,22.0,14.0,31.0,18.0,17.0,26.0,25.0,26.0,26.0,15.0,23.0,22.0,22.0,18.0,23.0,14.0,28.0,23.0,8.0,17.0,15.0,19.0,33.0,24.0
173.16161616161617,23.0,32.0,21.0,19.0,25.0,21.0,14.0,17.0,18.0,16.0,18.0,21.0,19.0,16.0,14.0,21.0,31.0,20.0,14.0,13.0,27.0,24.0,18.0,18.0,26.0,13.0,22.0,28.0,24.0,20.0,14.0,19.0,29.0,18.0,20.0,18.0,7.0,21.0,17.0,13.0,24.0,24.0,16.0,6.0,29.0,23.0,18.0,21.0,18.0,17.0
173.17171717171718,20.0,23.0,36.0,23.0,18.0,20.0,23.0,6.0,16.0,27.0,2.0,21.0,7.0,21.0,21.0,15.0,25.0,19.0,23.0,23.0,18.0,20.0,14.0,21.0,14.0,24.0,16.0,15.0,19.0,22.0,14.0,15.0,21.0,21.0,18.0,14.0,14.0,18.0,11.0,21.0,25.0,20.0,19.0,12.0,29.0,21.0,22.0,18.0,20.0,24.0
173.1818181818182,20.0,15.0,18.0,16.0,18.0,25.0,15.0,27.0,30.0,25.0,18.0,22.0,19.0,17.0,19.0,18.0,25.0,34.0,26.0,18.0,22.0,19.0,23.0,21.0,15.0,27.0,31.0,14.0,18.0,23.0,19.0,14.0,26.0,20.0,18.0,22.0,19.0,22.0,13.0,20.0,26.0,22.0,15.0,21.0,20.0,15.0,26.0,15.0,22.0,29.0
173.1919191919192,17.0,19.0,24.0,20.0,18.0,16.0,30.0,25.0,12.0,13.0,27.0,17.0,13.0,25.0,13.0,17.0,27.0,17.0,20.0,15.0,22.0,34.0,28.0,17.0,27.0,8.0,28.0,26.0,20.0,16.0,31.0,15.0,16.0,31.0,7.0,23.0,19.0,20.0,17.0,24.0,21.0,21.0,28.0,25.0,20.0,21.0,26.0,16.0,18.0,27.0
