Waveform_name,robust gate AM
data_size,16666
Data_Analog,
0.0000000000000000,
-0.0002512796420694,
-0.0005022726990497,
-0.0007526927669170,
-0.0010022538036832,
-0.0012506703101735,
-0.0014976575105183,
-0.0017429315322616,
-0.0019862095859919,
-0.0022272101444000,
-0.0024656531206694,
-0.0027012600461046,
-0.0029337542469024,
-0.0031628610199744,
-0.0033883078077253,
-0.0036098243716961,
-0.0038271429649787,
-0.0040399985033117,
-0.0042481287347646,
-0.0044512744079221,
-0.0046491794384777,
-0.0048415910741483,
-0.0050282600578220,
-0.0052089407888515,
-0.0053833914824076,
-0.0055513743268066,
-0.0057126556387289,
-0.0058670060162435,
-0.0060142004895584,
-0.0061540186694135,
-0.0062862448930385,
-0.0064106683675949,
-0.0065270833110262,
-0.0066352890902392,
-0.0067350903565410,
-0.0068262971782593,
-0.0069087251704734,
-0.0069821956217828,
-0.0070465356180485,
-0.0071015781630343,
-0.0071471622958848,
-0.0071831332053735,
-0.0072093423408590,
-0.0072256475198860,
-0.0072319130323731,
-0.0072280097413258,
-0.0072138151800219,
-0.0071892136456111,
-0.0071540962890768,
-0.0071083612015084,
-0.0070519134966354,
-0.0069846653895725,
-0.0069065362717346,
-0.0068174527818717,
-0.0067173488731861,
-0.0066061658764900,
-0.0064838525593640,
-0.0063503651812817,
-0.0062056675446656,
-0.0060497310418408,
-0.0058825346978576,
-0.0057040652091537,
-0.0055143169780292,
-0.0053132921429119,
-0.0051010006043879,
-0.0048774600469810,
-0.0046426959566589,
-0.0043967416340531,
-0.0041396382033782,
-0.0038714346170375,
-0.0035921876559073,
-0.0033019619252913,
-0.0030008298465395,
-0.0026888716443303,
-0.0023661753296125,
-0.0020328366782108,
-0.0016889592050953,
-0.0013346541343238,
-0.0009700403646622,
-0.0005952444308937,
-0.0002104004608282,
0.0001843498719722,
0.0005888573997381,
0.0010029655162863,
0.0014265102370453,
0.0018593202632856,
0.0023012170505344,
0.0027520148811439,
0.0032115209409871,
0.0036795354002480,
0.0041558514982747,
0.0046402556324579,
0.0051325274511002,
0.0056324399502343,
0.0061397595743504,
0.0066542463209895,
0.0071756538491549,
0.0077037295914985,
0.0082382148702289,
0.0087788450166928,
0.0093253494945745,
0.0098774520266607,
0.0104348707251121,
0.0109973182251838,
0.0115645018223341,
0.0121361236126593,
0.0127118806365913,
0.0132914650257910,
0.0138745641531706,
0.0144608607859777,
0.0150500332418653,
0.0156417555478839,
0.0162356976023119,
0.0168315253392580,
0.0174289008959510,
0.0180274827826461,
0.0186269260550612,
0.0192268824892663,
0.0198270007589411,
0.0204269266149197,
0.0210263030669339,
0.0216247705674717,
0.0222219671976596,
0.0228175288550855,
0.0234110894434672,
0.0240022810640782,
0.0245907342088369,
0.0251760779549689,
0.0257579401611458,
0.0263359476650080,
0.0269097264819707,
0.0274789020052251,
0.0280430992068274,
0.0286019428397874,
0.0291550576410478,
0.0297020685352641,
0.0302426008392771,
0.0307762804671839,
0.0313027341359013,
0.0318215895711224,
0.0323324757135635,
0.0328350229253995,
0.0333288631967853,
0.0338136303523585,
0.0342889602576210,
0.0347544910250972,
0.0352098632201649,
0.0356547200664523,
0.0360887076507022,
0.0365114751269954,
0.0369226749202328,
0.0373219629287717,
0.0377089987261105,
0.0380834457615251,
0.0384449715595443,
0.0387932479181729,
0.0391279511057521,
0.0394487620563573,
0.0397553665636333,
0.0400474554729679,
0.0403247248718970,
0.0405868762786494,
0.0408336168287263,
0.0410646594594201,
0.0412797230921753,
0.0414785328126924,
0.0416608200486807,
0.0418263227451639,
0.0419747855372452,
0.0421059599202396,
0.0422196044170767,
0.0423154847428891,
0.0423933739666932,
0.0424530526700723,
0.0424943091027781,
0.0425169393351605,
0.0425207474073428,
0.0425055454750595,
0.0424711539520695,
0.0424174016490713,
0.0423441259090317,
0.0422511727388602,
0.0421383969373419,
0.0420056622192635,
0.0418528413356515,
0.0416798161900566,
0.0414864779508112,
0.0412727271591924,
0.0410384738334249,
0.0407836375684568,
0.0405081476314493,
0.0402119430529151,
0.0398949727134500,
0.0395571954259958,
0.0391985800135862,
0.0388191053825156,
0.0384187605908838,
0.0379975449124653,
0.0375554678958562,
0.0370925494188574,
0.0366088197380433,
0.0361043195334843,
0.0355790999485770,
0.0350332226249516,
0.0344667597324170,
0.0338797939939164,
0.0332724187054590,
0.0326447377510068,
0.0319968656122832,
0.0313289273734876,
0.0306410587208920,
0.0299334059373025,
0.0292061258913687,
0.0284593860217296,
0.0276933643159834,
0.0269082492844730,
0.0261042399288815,
0.0252815457056316,
0.0244403864840916,
0.0235809924995850,
0.0227036043012092,
0.0218084726944690,
0.0208958586787310,
0.0199660333795153,
0.0190192779756297,
0.0180558836211693,
0.0170761513623951,
0.0160803920495131,
0.0150689262433788,
0.0140420841171491,
0.0130002053529127,
0.0119436390333263,
0.0108727435282914,
0.0097878863767054,
0.0086894441633264,
0.0075778023907869,
0.0064533553468047,
0.0053165059666309,
0.0041676656907833,
0.0030072543181154,
0.0018356998542703,
0.0006534383555754,
-0.0005390862315669,
-0.0017414222357357,
-0.0029531104299306,
-0.0041736842053368,
-0.0054026697493443,
-0.0066395862277600,
-0.0078839459711400,
-0.0091352546651721,
-0.0103930115450342,
-0.0116567095936554,
-0.0129258357437984,
-0.0141998710838874,
-0.0154782910674979,
-0.0167605657264261,
-0.0180461598872522,
-0.0193345333913083,
-0.0206251413179663,
-0.0219174342111525,
-0.0232108583089939,
-0.0245048557765072,
-0.0257988649412285,
-0.0270923205316937,
-0.0283846539186607,
-0.0296752933589812,
-0.0309636642420145,
-0.0322491893384820,
-0.0335312890516554,
-0.0348093816707740,
-0.0360828836265804,
-0.0373512097488672,
-0.0386137735259245,
-0.0398699873657732,
-0.0411192628590765,
-0.0423610110436076,
-0.0435946426701681,
-0.0448195684698321,
-0.0460351994224039,
-0.0472409470259705,
-0.0484362235674256,
-0.0496204423938553,
-0.0507930181846509,
-0.0519533672242404,
-0.0531009076753080,
-0.0542350598523846,
-0.0553552464956813,
-0.0564608930450468,
-0.0575514279139199,
-0.0586262827631585,
-0.0596848927746140,
-0.0607266969243280,
-0.0617511382552298,
-0.0627576641492023,
-0.0637457265983971,
-0.0647147824756666,
-0.0656642938039953,
-0.0665937280247938,
-0.0675025582649424,
-0.0683902636024478,
-0.0692563293305943,
-0.0701002472204613,
-0.0709215157816841,
-0.0717196405213318,
-0.0724941342007815,
-0.0732445170904639,
-0.0739703172223519,
-0.0746710706400823,
-0.0753463216465781,
-0.0759956230490537,
-0.0766185364012879,
-0.0772146322430333,
-0.0777834903364611,
-0.0783246998995064,
-0.0788378598360125,
-0.0793225789625434,
-0.0797784762317696,
-0.0802051809522941,
-0.0806023330048194,
-0.0809695830545429,
-0.0813065927596674,
-0.0816130349759230,
-0.0818885939569909,
-0.0821329655507265,
-0.0823458573910748,
-0.0825269890855839,
-0.0826760923984046,
-0.0827929114286864,
-0.0828772027842733,
-0.0829287357505944,
-0.0829472924546717,
-0.0829326680241356,
-0.0828846707411772,
-0.0828031221913307,
-0.0826878574070190,
-0.0825387250057635,
-0.0823555873229862,
-0.0821383205393221,
-0.0818868148023611,
-0.0816009743427497,
-0.0812807175845789,
-0.0809259772499839,
-0.0805367004578924,
-0.0801128488168526,
-0.0796543985118772,
-0.0791613403852479,
-0.0786336800112127,
-0.0780714377645286,
-0.0774746488827924,
-0.0768433635225073,
-0.0761776468088412,
-0.0754775788790275,
-0.0747432549193675,
-0.0739747851957917,
-0.0731722950779451,
-0.0723359250567600,
-0.0714658307554846,
-0.0705621829341382,
-0.0696251674873649,
-0.0686549854356635,
-0.0676518529099743,
-0.0666160011295999,
-0.0655476763734492,
-0.0644471399445900,
-0.0633146681281008,
-0.0621505521422176,
-0.0609550980827671,
-0.0597286268608913,
-0.0584714741340616,
-0.0571839902303882,
-0.0558665400662366,
-0.0545195030571545,
-0.0531432730221326,
-0.0517382580812076,
-0.0503048805464341,
-0.0488435768062431,
-0.0473547972032169,
-0.0458390059053063,
-0.0442966807705238,
-0.0427283132051467,
-0.0411344080154669,
-0.0395154832531305,
-0.0378720700541079,
-0.0362047124713420,
-0.0345139673011245,
-0.0328004039032518,
-0.0310646040150157,
-0.0293071615590861,
-0.0275286824453483,
-0.0257297843667572,
-0.0239110965892748,
-0.0220732597359613,
-0.0202169255652903,
-0.0183427567437645,
-0.0164514266129086,
-0.0145436189507173,
-0.0126200277276476,
-0.0106813568572325,
-0.0087283199414109,
-0.0067616400106624,
-0.0047820492590350,
-0.0027902887741741,
-0.0007871082624348,
0.0012267342308071,
0.0032504726055550,
0.0052833329961847,
0.0073245340649324,
0.0093732872997650,
0.0114287973165164,
0.0134902621651826,
0.0155568736402489,
0.0176278175949438,
0.0197022742592831,
0.0217794185617962,
0.0238584204547965,
0.0259384452430811,
0.0280186539159181,
0.0300982034822069,
0.0321762473086601,
0.0342519354608934,
0.0363244150472643,
0.0383928305653502,
0.0404563242508954,
0.0425140364291188,
0.0445651058682077,
0.0466086701348877,
0.0486438659518880,
0.0506698295571952,
0.0526856970649076,
0.0546906048275804,
0.0566836897998781,
0.0586640899034078,
0.0606309443925710,
0.0625833942212810,
0.0645205824103938,
0.0664416544157045,
0.0683457584963435,
0.0702320460834196,
0.0720996721487626,
0.0739477955735946,
0.0757755795169869,
0.0775821917839294,
0.0793668051928692,
0.0811285979425490,
0.0828667539779957,
0.0845804633554876,
0.0862689226063584,
0.0879313350994617,
0.0895669114021525,
0.0911748696396142,
0.0927544358523844,
0.0943048443519033,
0.0958253380739559,
0.0973151689298157,
0.0987735981549656,
0.1001998966552066,
0.1015933453500353,
0.1029532355130942,
0.1042788691095834,
0.1055695591304363,
0.1068246299231421,
0.1080434175190453,
0.1092252699569716,
0.1103695476030362,
0.1114756234664818,
0.1125428835114022,
0.1135707269641983,
0.1145585666166316,
0.1155058291243217,
0.1164119553005515,
0.1172764004052403,
0.1180986344289439,
0.1188781423717382,
0.1196144245168649,
0.1203069966989933,
0.1209553905669710,
0.1215591538409343,
0.1221178505636476,
0.1226310613459463,
0.1230983836061638,
0.1235194318034130,
0.1238938376646115,
0.1242212504051212,
0.1245013369429041,
0.1247337821060670,
0.1249182888336903,
0.1250545783698361,
0.1251423904506216,
0.1251814834842724,
0.1251716347240333,
0.1251126404338579,
0.1250043160467703,
0.1248464963158202,
0.1246390354575254,
0.1243818072877338,
0.1240747053498059,
0.1237176430350513,
0.1233105536953307,
0.1228533907477610,
0.1223461277714374,
0.1217887585961238,
0.1211812973828278,
0.1205237786962171,
0.1198162575687993,
0.1190588095568303,
0.1182515307878849,
0.1173945380000517,
0.1164879685726975,
0.1155319805487691,
0.1145267526485872,
0.1134724842751052,
0.1123693955105961,
0.1112177271047373,
0.1100177404540830,
0.1087697175728840,
0.1074739610552576,
0.1061307940286798,
0.1047405600987961,
0.1033036232855445,
0.1018203679505894,
0.1002911987160636,
0.0987165403746273,
0.0970968377908489,
0.0954325557939253,
0.0937241790617484,
0.0919722119963507,
0.0901771785907361,
0.0883396222871394,
0.0864601058267325,
0.0845392110908215,
0.0825775389335609,
0.0805757090062399,
0.0785343595731746,
0.0764541473192617,
0.0743357471492429,
0.0721798519787383,
0.0699871725171066,
0.0677584370421963,
0.0654943911670557,
0.0631957975986705,
0.0608634358888037,
0.0584981021770165,
0.0561006089259491,
0.0536717846489493,
0.0512124736301297,
0.0487235356369592,
0.0462058456254635,
0.0436602934381534,
0.0410877834947670,
0.0384892344759386,
0.0358655789999003,
0.0332177632923289,
0.0305467468494498,
0.0278535020945191,
0.0251390140278013,
0.0224042798701718,
0.0196503087004655,
0.0168781210867025,
0.0140887487113302,
0.0112832339906070,
0.0084626296882763,
0.0056279985236664,
0.0027804127743620,
-0.0000790461264048,
-0.0029492879974943,
-0.0058292143225825,
-0.0087177186677008,
-0.0116136871034540,
-0.0145159986317340,
-0.0174235256167918,
-0.0203351342204773,
-0.0232496848415094,
-0.0261660325585739,
-0.0290830275771177,
-0.0319995156796245,
-0.0349143386792348,
-0.0378263348765048,
-0.0407343395191481,
-0.0436371852645577,
-0.0465337026449476,
-0.0494227205349121,
-0.0523030666212344,
-0.0551735678747405,
-0.0580330510240251,
-0.0608803430308488,
-0.0637142715670246,
-0.0665336654925942,
-0.0693373553351083,
-0.0721241737698061,
-0.0748929561005158,
-0.0776425407410590,
-0.0803717696969815,
-0.0830794890474028,
-0.0857645494267772,
-0.0884258065064021,
-0.0910621214754231,
-0.0936723615211870,
-0.0962554003087010,
-0.0988101184590347,
-0.1013354040264260,
-0.1038301529739338,
-0.1062932696473899,
-0.1087236672474986,
-0.1111202682998361,
-0.1134820051225943,
-0.1158078202918297,
-0.1180966671040553,
-0.1203475100359386,
-0.1225593252009487,
-0.1247311008027165,
-0.1268618375849419,
-0.1289505492776285,
-0.1309962630394757,
-0.1329980198962089,
-0.1349548751746763,
-0.1368658989325025,
-0.1387301763831294,
-0.1405468083160339,
-0.1423149115119541,
-0.1440336191529246,
-0.1457020812269363,
-0.1473194649270607,
-0.1488849550448168,
-0.1503977543576489,
-0.1518570840102916,
-0.1532621838898902,
-0.1546123129946656,
-0.1559067497959887,
-0.1571447925936501,
-0.1583257598642205,
-0.1594489906022688,
-0.1605138446543381,
-0.1615197030454689,
-0.1624659682981600,
-0.1633520647435689,
-0.1641774388248407,
-0.1649415593923832,
-0.1656439179909719,
-0.1662840291385146,
-0.1668614305963660,
-0.1673756836310250,
-0.1678263732671106,
-0.1682131085314611,
-0.1685355226882516,
-0.1687932734649879,
-0.1689860432692732,
-0.1691135393962144,
-0.1691754942263717,
-0.1691716654141318,
-0.1691018360663970,
-0.1689658149114991,
-0.1687634364582248,
-0.1684945611448758,
-0.1681590754782509,
-0.1677568921624895,
-0.1672879502176632,
-0.1667522150880662,
-0.1661496787401054,
-0.1654803597497395,
-0.1647443033793766,
-0.1639415816441960,
-0.1630722933678065,
-0.1621365642272131,
-0.1611345467870214,
-0.1600664205228441,
-0.1589323918338680,
-0.1577326940445399,
-0.1564675873953431,
-0.1551373590226314,
-0.1537423229274978,
-0.1522828199336649,
-0.1507592176343676,
-0.1491719103282349,
-0.1475213189441471,
-0.1458078909550789,
-0.1440321002809284,
-0.1421944471803339,
-0.1402954581314986,
-0.1383356857020312,
-0.1363157084078302,
-0.1342361305610347,
-0.1320975821070663,
