165.0,47.0,34.0,52.0,83.0,67.0,78.0,47.0,61.0,52.0,60.0
165.20408163265307,27.0,41.0,53.0,93.0,59.0,37.0,121.0,52.0,140.0,33.0
165.40816326530611,58.0,58.0,66.0,58.0,66.0,86.0,69.0,91.0,71.0,28.0
165.6122448979592,71.0,39.0,59.0,86.0,81.0,48.0,84.0,85.0,110.0,44.0
165.81632653061226,112.0,114.0,79.0,63.0,89.0,50.0,33.0,78.0,61.0,61.0
166.0204081632653,56.0,33.0,76.0,113.0,38.0,79.0,103.0,88.0,57.0,64.0
166.22448979591837,58.0,94.0,80.0,51.0,34.0,61.0,60.0,43.0,45.0,83.0
166.42857142857142,59.0,73.0,39.0,107.0,33.0,63.0,34.0,62.0,62.0,56.0
166.6326530612245,55.0,95.0,92.0,101.0,70.0,38.0,104.0,65.0,56.0,87.0
166.83673469387756,73.0,60.0,72.0,64.0,72.0,97.0,77.0,69.0,29.0,90.0
167.0408163265306,80.0,38.0,56.0,98.0,118.0,113.0,48.0,84.0,42.0,49.0
167.24489795918367,77.0,65.0,91.0,59.0,93.0,50.0,73.0,101.0,64.0,83.0
167.44897959183675,20.0,31.0,85.0,113.0,78.0,62.0,39.0,99.0,69.0,23.0
167.6530612244898,32.0,80.0,73.0,61.0,52.0,63.0,40.0,58.0,57.0,49.0
167.85714285714286,57.0,69.0,86.0,51.0,72.0,89.0,74.0,74.0,83.0,54.0
168.0612244897959,47.0,55.0,40.0,34.0,48.0,59.0,52.0,56.0,25.0,39.0
168.26530612244898,71.0,36.0,46.0,81.0,90.0,57.0,88.0,40.0,41.0,46.0
168.46938775510205,107.0,45.0,43.0,107.0,45.0,33.0,50.0,117.0,41.0,50.0
168.6734693877551,56.0,74.0,34.0,49.0,69.0,51.0,58.0,55.0,92.0,67.0
168.87755102040816,84.0,19.0,111.0,89.0,75.0,96.0,96.0,51.0,8.0,12.0
169.08163265306123,81.0,102.0,70.0,66.0,92.0,61.0,80.0,88.0,44.0,81.0
169.28571428571428,76.0,72.0,84.0,33.0,53.0,48.0,50.0,66.0,58.0,57.0
169.48979591836735,92.0,78.0,93.0,67.0,16.0,56.0,62.0,67.0,79.0,41.0
169.69387755102042,74.0,108.0,49.0,77.0,71.0,50.0,89.0,69.0,111.0,54.0
169.89795918367346,76.0,94.0,96.0,53.0,64.0,63.0,85.0,57.0,98.0,49.0
170.10204081632654,48.0,72.0,45.0,64.0,50.0,21.0,91.0,47.0,82.0,46.0
170.30612244897958,76.0,48.0,62.0,46.0,35.0,67.0,45.0,88.0,19.0,62.0
170.51020408163265,73.0,74.0,29.0,29.0,50.0,66.0,55.0,50.0,107.0,40.0
170.71428571428572,6.0,8.0,6.0,7.0,7.0,4.0,5.0,9.0,5.0,4.0
170.91836734693877,12.0,5.0,4.0,8.0,4.0,4.0,7.0,6.0,14.0,4.0
171.12244897959184,12.0,10.0,5.0,5.0,3.0,7.0,8.0,3.0,14.0,6.0
171.3265306122449,9.0,10.0,3.0,5.0,11.0,5.0,6.0,4.0,7.0,8.0
171.53061224489795,5.0,8.0,13.0,4.0,9.0,7.0,7.0,7.0,4.0,10.0
171.73469387755102,2.0,3.0,5.0,6.0,10.0,8.0,5.0,6.0,10.0,8.0
171.9387755102041,6.0,8.0,13.0,4.0,4.0,9.0,6.0,3.0,5.0,9.0
172.14285714285714,6.0,14.0,9.0,10.0,9.0,10.0,8.0,8.0,3.0,10.0
172.3469387755102,6.0,5.0,7.0,6.0,8.0,9.0,5.0,5.0,5.0,9.0
172.55102040816325,6.0,9.0,9.0,3.0,5.0,4.0,5.0,8.0,5.0,7.0
172.75510204081633,6.0,4.0,7.0,5.0,9.0,6.0,8.0,7.0,8.0,9.0
172.9591836734694,3.0,4.0,9.0,12.0,4.0,6.0,5.0,9.0,4.0,8.0
173.16326530612244,8.0,7.0,2.0,8.0,6.0,8.0,6.0,6.0,11.0,9.0
173.3673469387755,5.0,7.0,13.0,6.0,5.0,6.0,5.0,7.0,9.0,5.0
173.57142857142858,5.0,9.0,4.0,2.0,11.0,5.0,2.0,4.0,9.0,4.0
173.77551020408163,6.0,3.0,5.0,5.0,2.0,12.0,11.0,2.0,8.0,5.0
173.9795918367347,9.0,6.0,0.0,10.0,7.0,12.0,4.0,5.0,7.0,2.0
174.18367346938777,8.0,7.0,6.0,6.0,3.0,6.0,9.0,4.0,6.0,6.0
174.3877551020408,9.0,6.0,7.0,10.0,4.0,4.0,3.0,10.0,8.0,10.0
174.59183673469389,6.0,3.0,7.0,10.0,3.0,5.0,4.0,6.0,4.0,5.0
174.79591836734693,7.0,2.0,4.0,2.0,3.0,6.0,5.0,3.0,6.0,3.0
175.0,6.0,9.0,4.0,9.0,6.0,9.0,8.0,9.0,11.0,8.0
