143.0,63.0,70.0,41.0,61.0,62.0,36.0,70.0,59.0,31.0,72.0,70.0,47.0,66.0,60.0,63.0,38.0,38.0,38.0,49.0,50.0
143.1010101010101,63.0,67.0,66.0,70.0,50.0,68.0,65.0,42.0,49.0,64.0,56.0,70.0,57.0,55.0,58.0,58.0,65.0,64.0,54.0,65.0
143.2020202020202,62.0,79.0,71.0,47.0,55.0,45.0,66.0,35.0,65.0,61.0,67.0,61.0,59.0,57.0,71.0,64.0,54.0,61.0,59.0,44.0
143.3030303030303,59.0,60.0,65.0,62.0,63.0,70.0,58.0,55.0,73.0,65.0,57.0,62.0,61.0,76.0,60.0,58.0,64.0,61.0,54.0,49.0
143.40404040404042,39.0,58.0,77.0,60.0,56.0,65.0,44.0,48.0,58.0,38.0,40.0,77.0,44.0,66.0,67.0,65.0,54.0,72.0,56.0,60.0
143.5050505050505,62.0,55.0,69.0,62.0,59.0,74.0,64.0,59.0,71.0,58.0,64.0,61.0,48.0,59.0,64.0,49.0,51.0,61.0,61.0,74.0
143.6060606060606,79.0,78.0,28.0,30.0,61.0,61.0,57.0,55.0,54.0,85.0,60.0,61.0,60.0,59.0,32.0,57.0,60.0,53.0,47.0,60.0
143.7070707070707,62.0,63.0,50.0,67.0,66.0,64.0,37.0,76.0,67.0,43.0,81.0,50.0,49.0,54.0,51.0,63.0,42.0,39.0,65.0,74.0
143.8080808080808,59.0,57.0,57.0,65.0,44.0,66.0,58.0,65.0,63.0,63.0,63.0,65.0,61.0,56.0,67.0,42.0,54.0,54.0,64.0,65.0
143.9090909090909,69.0,49.0,52.0,57.0,66.0,63.0,70.0,60.0,70.0,69.0,56.0,63.0,67.0,65.0,48.0,62.0,55.0,54.0,65.0,68.0
144.010101010101,66.0,52.0,75.0,54.0,70.0,64.0,41.0,64.0,65.0,55.0,74.0,66.0,36.0,79.0,57.0,53.0,87.0,54.0,65.0,69.0
144.11111111111111,54.0,63.0,66.0,56.0,42.0,55.0,59.0,59.0,65.0,49.0,43.0,63.0,66.0,52.0,50.0,63.0,72.0,71.0,74.0,53.0
144.21212121212122,44.0,47.0,64.0,61.0,66.0,37.0,49.0,76.0,59.0,57.0,58.0,76.0,53.0,49.0,74.0,51.0,56.0,59.0,69.0,56.0
144.31313131313132,59.0,71.0,65.0,64.0,71.0,45.0,58.0,65.0,58.0,60.0,52.0,57.0,77.0,59.0,62.0,63.0,38.0,59.0,52.0,75.0
144.41414141414143,35.0,76.0,52.0,60.0,38.0,26.0,65.0,54.0,54.0,42.0,56.0,76.0,66.0,52.0,37.0,69.0,56.0,51.0,44.0,52.0
144.5151515151515,56.0,69.0,44.0,57.0,55.0,69.0,56.0,62.0,42.0,53.0,75.0,54.0,69.0,59.0,58.0,48.0,29.0,47.0,36.0,57.0
144.6161616161616,66.0,60.0,68.0,66.0,49.0,69.0,62.0,62.0,39.0,61.0,52.0,69.0,61.0,64.0,57.0,63.0,45.0,58.0,54.0,47.0
144.7171717171717,60.0,55.0,80.0,54.0,80.0,63.0,55.0,66.0,59.0,60.0,58.0,67.0,49.0,51.0,39.0,56.0,57.0,49.0,64.0,35.0
144.8181818181818,43.0,57.0,56.0,63.0,61.0,59.0,40.0,49.0,53.0,52.0,55.0,53.0,48.0,65.0,59.0,71.0,43.0,56.0,58.0,51.0
144.91919191919192,48.0,49.0,61.0,56.0,63.0,68.0,44.0,59.0,67.0,67.0,69.0,54.0,51.0,80.0,66.0,56.0,55.0,35.0,64.0,61.0
145.02020202020202,61.0,72.0,31.0,62.0,51.0,48.0,68.0,50.0,70.0,48.0,60.0,45.0,63.0,76.0,50.0,61.0,40.0,41.0,63.0,45.0
145.12121212121212,47.0,65.0,55.0,60.0,56.0,62.0,69.0,62.0,56.0,75.0,52.0,35.0,36.0,53.0,53.0,56.0,53.0,46.0,84.0,71.0
145.22222222222223,61.0,61.0,63.0,34.0,53.0,53.0,60.0,45.0,64.0,45.0,53.0,56.0,37.0,62.0,57.0,48.0,65.0,52.0,68.0,65.0
145.32323232323233,70.0,72.0,67.0,63.0,65.0,68.0,66.0,61.0,54.0,69.0,64.0,65.0,55.0,77.0,73.0,64.0,65.0,59.0,63.0,64.0
145.42424242424244,48.0,59.0,74.0,52.0,80.0,51.0,67.0,67.0,56.0,13.0,39.0,50.0,47.0,59.0,59.0,54.0,44.0,50.0,66.0,45.0
145.5252525252525,26.0,53.0,60.0,35.0,51.0,54.0,58.0,57.0,51.0,41.0,36.0,40.0,37.0,63.0,57.0,52.0,49.0,55.0,58.0,60.0
145.62626262626262,52.0,48.0,49.0,44.0,71.0,67.0,59.0,39.0,67.0,45.0,47.0,42.0,53.0,22.0,40.0,30.0,32.0,49.0,63.0,42.0
145.72727272727272,49.0,52.0,54.0,51.0,43.0,37.0,61.0,55.0,57.0,48.0,50.0,54.0,38.0,59.0,27.0,29.0,38.0,48.0,53.0,50.0
145.82828282828282,58.0,53.0,53.0,64.0,48.0,52.0,40.0,51.0,54.0,52.0,53.0,39.0,46.0,49.0,45.0,35.0,71.0,48.0,47.0,64.0
145.92929292929293,54.0,51.0,46.0,53.0,63.0,45.0,54.0,36.0,53.0,28.0,53.0,47.0,46.0,62.0,50.0,63.0,52.0,41.0,30.0,38.0
146.03030303030303,52.0,42.0,61.0,40.0,36.0,48.0,39.0,38.0,46.0,25.0,47.0,43.0,53.0,50.0,55.0,48.0,52.0,43.0,54.0,45.0
